customer_id,age,gender,income_bracket,tenure_months,card_type
C102434,37,M,Affluent,107,Green
C102435,21,F,Mid,152,Green
C102436,33,F,Mid,132,Centurion
C102437,38,M,Mid,37,Green
C102438,52,F,Mid,132,Gold
C102439,29,M,Low,77,Platinum
C102440,21,F,Mid,89,Gold
C102441,38,M,Mid,146,Green
C102442,47,M,High,88,Green
C102443,33,F,High,176,Green
C102444,64,F,Mid,33,Green
C102445,61,M,Mid,58,Centurion
C102446,37,F,Mid,28,Gold
C102447,40,M,Low,35,Gold
C102448,53,M,Low,125,Gold
C102449,37,M,Mid,138,Green
C102450,29,F,Mid,65,Green
C102451,47,F,Affluent,42,Green
C102452,43,M,Mid,85,Gold
C102453,29,F,Mid,137,Gold
C102454,41,F,Mid,111,Gold
C102455,36,F,Low,15,Gold
C102456,33,F,Mid,69,Centurion
C102457,29,F,Mid,105,Green
C102458,39,M,Mid,150,Gold
C102459,35,M,Mid,64,Green
C102460,41,F,Affluent,41,Gold
C102461,47,F,High,71,Green
C102462,40,M,Mid,56,Gold
C102463,40,F,Mid,151,Green
C102464,32,F,Mid,25,Green
C102465,50,M,Mid,105,Platinum
C102466,28,F,Mid,134,Green
C102467,21,M,Low,119,Green
C102468,26,F,Mid,162,Gold
C102469,49,F,Mid,9,Gold
C102470,43,F,Mid,60,Gold
C102471,52,F,Affluent,125,Gold
C102472,23,M,Affluent,49,Green
C102473,63,M,High,51,Green
C102474,34,F,Mid,70,Platinum
C102475,21,F,High,37,Green
C102476,62,F,Low,31,Platinum
C102477,23,M,High,169,Green
C102478,33,F,Low,62,Gold
C102479,35,M,High,93,Platinum
C102480,42,M,Mid,14,Gold
C102481,29,M,High,164,Gold
C102482,49,F,Affluent,164,Gold
C102483,46,F,Low,79,Gold
C102484,38,F,Mid,8,Gold
C102485,52,F,Affluent,154,Green
C102486,37,M,Mid,36,Gold
C102487,34,F,High,48,Green
C102488,59,M,Mid,85,Green
C102489,41,F,Mid,28,Gold
C102490,27,M,Mid,51,Green
C102491,28,F,Mid,104,Platinum
C102492,38,F,High,170,Platinum
C102493,21,M,Mid,101,Platinum
C102494,31,M,Mid,29,Gold
C102495,36,M,Mid,127,Gold
C102496,36,F,Mid,82,Green
C102497,24,M,High,10,Gold
C102498,33,F,Affluent,106,Green
C102499,50,M,Mid,167,Green
C102500,48,M,High,1,Gold
C102501,39,F,High,39,Green
C102502,37,F,Mid,21,Green
C102503,36,F,Affluent,65,Gold
C102504,40,M,Mid,15,Green
C102505,39,F,Low,132,Green
C102506,41,M,High,61,Green
C102507,43,M,Mid,148,Gold
C102508,24,M,High,138,Gold
C102509,34,M,High,87,Gold
C102510,40,F,Low,105,Green
C102511,27,F,High,34,Gold
C102512,30,M,Mid,124,Gold
C102513,35,F,Mid,110,Green
C102514,36,F,Mid,176,Gold
C102515,40,M,Affluent,33,Gold
C102516,28,F,Low,98,Gold
C102517,48,M,Mid,61,Gold
C102518,36,F,High,10,Green
C102519,39,M,High,84,Gold
C102520,33,F,High,65,Gold
C102521,40,M,Low,77,Gold
C102522,56,F,Mid,1,Gold
C102523,33,M,Mid,133,Platinum
C102524,32,M,High,80,Platinum
C102525,28,F,Mid,15,Gold
C102526,37,F,Mid,28,Gold
C102527,37,F,Affluent,23,Green
C102528,38,F,Low,109,Gold
C102529,43,F,Affluent,107,Gold
C102530,41,M,High,145,Green
C102531,37,M,High,113,Green
C102532,59,M,Mid,98,Green
C102533,45,F,Low,141,Green
C102534,26,M,High,142,Green
C102535,21,M,High,139,Green
C102536,30,F,High,28,Gold
C102537,39,M,Low,42,Green
C102538,29,M,High,99,Green
C102539,31,F,High,61,Platinum
C102540,38,M,High,123,Green
C102541,34,F,High,64,Platinum
C102542,21,M,High,31,Gold
C102543,49,M,Mid,81,Green
C102544,47,F,Low,10,Green
C102545,23,M,Mid,8,Green
C102546,38,M,Low,149,Green
C102547,25,F,Mid,59,Green
C102548,31,M,Mid,178,Green
C102549,43,M,Low,30,Green
C102550,46,M,Mid,145,Gold
C102551,46,F,Low,20,Green
C102552,40,M,High,48,Platinum
C102553,52,F,Affluent,130,Green
C102554,31,M,Low,37,Platinum
C102555,33,M,Affluent,129,Green
C102556,21,F,Mid,132,Gold
C102557,36,M,Mid,100,Green
C102558,44,M,Low,54,Gold
C102559,41,F,Mid,122,Green
C102560,31,F,High,25,Gold
C102561,47,M,High,131,Green
C102562,37,M,Low,9,Gold
C102563,46,M,Low,34,Green
C102564,43,F,Mid,43,Gold
C102565,53,F,Mid,74,Green
C102566,41,F,Mid,94,Green
C102567,44,M,Mid,22,Gold
C102568,37,M,High,70,Centurion
C102569,32,M,Affluent,130,Gold
C102570,43,M,Mid,94,Gold
C102571,54,F,Affluent,32,Gold
C102572,31,M,Mid,106,Gold
C102573,35,F,Mid,144,Green
C102574,38,F,Mid,1,Green
C102575,45,M,Mid,72,Platinum
C102576,41,F,Affluent,176,Gold
C102577,48,M,Mid,50,Gold
C102578,59,M,Mid,141,Gold
C102579,30,M,Mid,15,Green
C102580,44,M,Low,53,Green
C102581,41,M,High,172,Gold
C102582,38,F,Mid,8,Green
C102583,44,F,Mid,74,Green
C102584,35,M,Mid,46,Gold
C102585,41,F,Mid,69,Centurion
C102586,23,F,Low,114,Green
C102587,32,F,High,147,Gold
C102588,49,M,Mid,166,Green
C102589,49,M,High,123,Green
C102590,40,F,High,139,Platinum
C102591,33,F,High,117,Gold
C102592,47,M,Mid,43,Green
C102593,51,F,Mid,20,Gold
C102594,33,M,Low,148,Green
C102595,21,F,High,21,Gold
C102596,42,M,Mid,82,Green
C102597,48,F,Mid,57,Platinum
C102598,44,F,Mid,178,Gold
C102599,55,M,Low,74,Green
C102600,55,M,Mid,98,Platinum
C102601,34,F,Low,154,Centurion
C102602,40,F,High,158,Green
C102603,32,F,Mid,110,Platinum
C102604,26,F,Low,115,Platinum
C102605,27,F,Mid,159,Gold
C102606,45,M,Low,42,Centurion
C102607,41,F,Mid,68,Gold
C102608,47,M,High,70,Gold
C102609,65,M,Low,78,Platinum
C102610,43,F,High,90,Gold
C102611,29,F,Low,111,Gold
C102612,49,M,Mid,112,Green
C102613,29,M,High,103,Platinum
C102614,57,F,Mid,145,Gold
C102615,21,M,Low,19,Gold
C102616,31,F,Mid,179,Gold
C102617,44,F,Mid,70,Green
C102618,50,F,High,63,Green
C102619,30,M,Mid,75,Gold
C102620,28,M,High,158,Gold
C102621,39,F,High,153,Platinum
C102622,58,M,Mid,104,Gold
C102623,21,F,Affluent,75,Platinum
C102624,34,M,Mid,128,Green
C102625,40,M,Affluent,154,Centurion
C102626,29,F,Low,56,Green
C102627,29,F,High,22,Gold
C102628,35,M,Mid,89,Gold
C102629,41,F,Mid,19,Green
C102630,35,F,Mid,159,Green
C102631,54,F,High,26,Green
C102632,44,M,Low,170,Gold
C102633,42,M,Low,169,Green
C102634,49,F,High,23,Centurion
C102635,42,M,High,47,Green
C102636,33,M,Affluent,13,Centurion
C102637,35,M,High,66,Green
C102638,25,M,Affluent,144,Green
C102639,60,F,High,73,Green
C102640,48,M,Mid,156,Platinum
C102641,21,M,Low,77,Gold
C102642,52,F,High,163,Green
C102643,21,F,Mid,169,Green
C102644,43,M,Low,31,Green
C102645,21,F,Mid,85,Gold
C102646,33,M,Affluent,160,Green
C102647,52,M,Mid,59,Gold
C102648,53,F,Mid,41,Gold
C102649,41,F,Mid,112,Platinum
C102650,46,F,Mid,96,Gold
C102651,22,F,Mid,168,Green
C102652,43,F,Mid,122,Centurion
C102653,47,F,Low,156,Green
C102654,66,F,High,165,Gold
C102655,31,F,Mid,105,Platinum
C102656,38,F,High,74,Green
C102657,38,M,High,132,Green
C102658,45,M,Mid,99,Green
C102659,47,M,High,126,Green
C102660,49,F,Mid,138,Green
C102661,48,F,High,175,Green
C102662,21,F,Mid,75,Green
C102663,21,M,High,14,Platinum
C102664,32,M,Mid,38,Gold
C102665,37,M,Mid,140,Gold
C102666,31,F,Low,45,Gold
C102667,32,F,High,145,Platinum
C102668,34,F,High,163,Platinum
C102669,44,M,Mid,75,Platinum
C102670,26,M,Mid,169,Platinum
C102671,37,M,Mid,29,Green
C102672,37,M,High,18,Gold
C102673,44,F,Low,20,Gold
C102674,50,M,High,14,Gold
C102675,56,F,Mid,162,Gold
C102676,29,F,Mid,177,Green
C102677,21,M,Low,54,Green
C102678,35,M,Low,31,Platinum
C102679,21,F,Mid,58,Gold
C102680,68,M,Mid,104,Green
C102681,28,F,High,170,Green
C102682,44,M,Low,128,Gold
C102683,48,F,Mid,158,Gold
C102684,41,M,Mid,25,Gold
C102685,60,F,Low,19,Green
C102686,35,M,Low,136,Green
C102687,28,M,Mid,3,Green
C102688,28,M,Mid,86,Gold
C102689,46,F,Mid,145,Green
C102690,35,M,Mid,142,Green
C102691,28,F,Mid,9,Gold
C102692,42,F,Low,94,Platinum
C102693,45,M,Mid,149,Green
C102694,40,M,Affluent,165,Gold
C102695,47,M,Mid,139,Centurion
C102696,38,F,High,20,Platinum
C102697,31,F,Mid,35,Platinum
C102698,46,F,High,53,Gold
C102699,28,F,High,175,Green
C102700,25,F,Mid,110,Gold
C102701,50,M,Affluent,180,Gold
C102702,34,F,Low,136,Gold
C102703,56,M,Low,4,Gold
C102704,47,M,High,155,Gold
C102705,33,F,High,172,Centurion
C102706,43,F,Low,168,Green
C102707,65,M,Mid,102,Green
C102708,46,F,Low,47,Gold
C102709,44,M,Mid,94,Green
C102710,31,F,High,172,Gold
C102711,58,M,Mid,48,Green
C102712,52,M,Mid,91,Gold
C102713,31,F,Mid,180,Gold
C102714,58,F,Low,84,Green
C102715,39,F,Mid,68,Green
C102716,28,F,Mid,139,Green
C102717,31,F,Affluent,125,Green
C102718,47,F,High,73,Gold
C102719,28,F,Low,4,Gold
C102720,25,F,High,76,Green
C102721,33,F,High,73,Gold
C102722,34,M,High,77,Green
C102723,30,F,Mid,48,Platinum
C102724,33,F,Mid,154,Green
C102725,48,M,Mid,102,Platinum
C102726,40,F,Low,106,Gold
C102727,32,M,Mid,77,Gold
C102728,33,M,Mid,39,Gold
C102729,36,F,Mid,58,Platinum
C102730,37,M,High,19,Platinum
C102731,37,F,Mid,88,Gold
C102732,47,M,Low,113,Green
C102733,40,F,Affluent,77,Platinum
C102734,40,M,Affluent,77,Green
C102735,53,M,High,28,Platinum
C102736,58,F,Affluent,66,Gold
C102737,24,M,Mid,10,Platinum
C102738,21,M,Affluent,126,Platinum
C102739,34,M,Low,58,Green
C102740,46,M,Mid,142,Gold
C102741,42,M,Mid,125,Green
C102742,49,M,Low,112,Green
C102743,33,M,Low,84,Gold
C102744,21,F,Mid,143,Green
C102745,22,F,High,96,Gold
C102746,44,F,Mid,33,Centurion
C102747,49,M,Low,145,Gold
C102748,21,F,High,152,Green
C102749,53,M,Mid,158,Platinum
C102750,43,F,Mid,141,Platinum
C102751,37,M,High,47,Gold
C102752,31,F,Mid,112,Gold
C102753,55,F,Mid,144,Platinum
C102754,47,M,Affluent,43,Green
C102755,43,F,Mid,8,Platinum
C102756,29,M,Mid,3,Platinum
C102757,55,F,High,125,Platinum
C102758,38,F,High,12,Green
C102759,41,M,Low,84,Platinum
C102760,38,M,Low,16,Gold
C102761,29,F,Low,78,Gold
C102762,41,F,Mid,59,Platinum
C102763,45,F,Mid,177,Green
C102764,33,F,Low,63,Green
C102765,40,M,Affluent,49,Platinum
C102766,38,F,Mid,51,Platinum
C102767,48,F,Mid,33,Platinum
C102768,34,M,Mid,30,Green
C102769,40,M,High,76,Gold
C102770,42,M,Low,15,Green
C102771,34,F,Mid,82,Platinum
C102772,28,M,High,92,Green
C102773,30,F,Mid,23,Gold
C102774,42,F,Mid,94,Gold
C102775,35,M,Mid,45,Centurion
C102776,35,M,Low,62,Gold
C102777,44,M,Low,15,Gold
C102778,49,M,Mid,46,Green
C102779,51,M,Mid,64,Gold
C102780,31,F,Low,174,Gold
C102781,48,F,High,172,Green
C102782,60,F,Affluent,75,Gold
C102783,39,M,High,157,Platinum
C102784,37,F,High,52,Green
C102785,34,F,Mid,88,Green
C102786,26,M,Affluent,57,Gold
C102787,47,M,Low,83,Platinum
C102788,37,F,Affluent,66,Green
C102789,36,F,Affluent,150,Platinum
C102790,45,M,High,20,Platinum
C102791,46,F,Affluent,33,Green
C102792,31,F,Mid,72,Green
C102793,31,M,Mid,25,Gold
C102794,31,M,Mid,46,Centurion
C102795,61,F,Mid,73,Gold
C102796,54,M,Low,98,Gold
C102797,45,F,Mid,57,Green
C102798,33,M,Affluent,87,Gold
C102799,35,F,Low,133,Gold
C102800,41,F,High,55,Green
C102801,62,M,Affluent,61,Gold
C102802,41,M,Affluent,89,Green
C102803,43,F,Affluent,8,Gold
C102804,21,M,Mid,16,Green
C102805,40,F,Affluent,176,Green
C102806,22,M,High,116,Platinum
C102807,32,M,Low,61,Green
C102808,38,M,Mid,15,Gold
C102809,34,M,High,150,Green
C102810,31,M,Mid,131,Green
C102811,31,F,Mid,102,Green
C102812,35,F,High,54,Green
C102813,35,F,Low,14,Green
C102814,38,M,Mid,36,Platinum
C102815,37,M,High,105,Green
C102816,52,M,Mid,82,Green
C102817,21,M,Low,67,Platinum
C102818,40,F,Low,10,Green
C102819,38,F,Mid,49,Gold
C102820,36,M,Affluent,111,Green
C102821,30,F,Mid,65,Green
C102822,36,M,Mid,57,Gold
C102823,21,F,Mid,27,Centurion
C102824,40,F,Mid,113,Green
C102825,42,M,High,133,Gold
C102826,30,F,High,71,Green
C102827,59,F,Low,83,Green
C102828,36,M,Mid,57,Platinum
C102829,38,F,Low,120,Green
C102830,52,F,Mid,93,Platinum
C102831,61,F,High,15,Green
C102832,25,F,Low,111,Platinum
C102833,31,M,Mid,101,Gold
C102834,36,M,Mid,119,Platinum
C102835,29,M,Affluent,76,Green
C102836,47,M,Affluent,158,Platinum
C102837,28,F,Low,20,Gold
C102838,51,M,High,165,Gold
C102839,44,F,Mid,131,Platinum
C102840,50,F,Mid,73,Gold
C102841,28,F,High,122,Platinum
C102842,33,M,Affluent,41,Green
C102843,47,M,Affluent,167,Gold
C102844,45,M,Mid,154,Platinum
C102845,34,F,Mid,130,Green
C102846,36,F,High,23,Gold
C102847,33,M,Mid,23,Centurion
C102848,36,M,Mid,144,Gold
C102849,27,F,Mid,9,Green
C102850,25,M,High,13,Green
C102851,49,F,Mid,156,Platinum
C102852,35,F,Low,155,Centurion
C102853,50,F,Affluent,51,Centurion
C102854,44,F,Low,64,Gold
C102855,41,F,Mid,52,Gold
C102856,30,M,Mid,38,Green
C102857,24,F,Low,100,Green
C102858,32,F,Low,146,Green
C102859,54,M,Low,51,Green
C102860,47,M,High,137,Platinum
C102861,31,M,Mid,141,Platinum
C102862,33,F,Affluent,168,Gold
C102863,27,M,Mid,55,Centurion
C102864,21,F,Mid,109,Centurion
C102865,39,M,Mid,171,Gold
C102866,56,F,Mid,44,Gold
C102867,57,M,High,110,Green
C102868,44,M,Mid,161,Gold
C102869,31,M,Mid,152,Green
C102870,22,M,High,164,Green
C102871,49,F,Affluent,128,Platinum
C102872,42,F,High,105,Green
C102873,34,M,Mid,10,Green
C102874,32,M,High,100,Gold
C102875,44,M,Mid,148,Gold
C102876,28,F,Mid,109,Green
C102877,40,M,Mid,108,Green
C102878,24,F,Mid,140,Centurion
C102879,62,F,Low,146,Green
C102880,30,F,Mid,94,Platinum
C102881,45,M,High,63,Gold
C102882,24,M,Mid,84,Gold
C102883,36,F,Low,25,Green
C102884,47,M,Low,12,Platinum
C102885,50,M,Affluent,149,Platinum
C102886,46,F,Mid,25,Green
C102887,36,M,Mid,11,Green
C102888,30,M,High,64,Green
C102889,26,F,High,126,Platinum
C102890,54,F,Mid,50,Gold
C102891,39,M,High,89,Green
C102892,41,F,High,99,Green
C102893,50,F,High,116,Gold
C102894,44,F,Low,96,Platinum
C102895,36,M,High,177,Gold
C102896,46,F,Mid,14,Green
C102897,31,M,Mid,1,Green
C102898,21,M,Mid,25,Gold
C102899,53,M,Low,72,Green
C102900,32,M,Low,69,Platinum
C102901,34,F,High,133,Gold
C102902,35,F,Low,105,Green
C102903,31,M,Mid,147,Gold
C102904,50,M,Mid,23,Gold
C102905,42,M,Low,9,Gold
C102906,34,M,Affluent,118,Platinum
C102907,23,M,Mid,94,Gold
C102908,41,M,Mid,178,Platinum
C102909,21,M,Mid,144,Gold
C102910,40,M,Mid,33,Green
C102911,52,F,Low,130,Green
C102912,38,M,High,14,Platinum
C102913,51,M,Affluent,1,Platinum
C102914,24,M,Mid,90,Gold
C102915,60,M,High,89,Gold
C102916,50,F,High,144,Green
C102917,43,F,High,90,Gold
C102918,31,F,Mid,175,Centurion
C102919,29,F,Mid,172,Platinum
C102920,37,M,Mid,14,Green
C102921,51,M,High,152,Green
C102922,23,F,High,111,Gold
C102923,38,F,Low,143,Gold
C102924,46,F,Mid,83,Green
C102925,48,M,Affluent,72,Gold
C102926,46,M,High,162,Green
C102927,22,M,Affluent,130,Platinum
C102928,50,M,High,27,Gold
C102929,38,F,Mid,74,Platinum
C102930,26,M,Mid,99,Platinum
C102931,37,M,High,72,Gold
C102932,21,F,Low,23,Platinum
C102933,44,M,Mid,68,Gold
C102934,36,M,High,142,Centurion
C102935,24,M,Low,117,Green
C102936,34,M,High,106,Platinum
C102937,30,M,Mid,93,Green
C102938,30,M,Affluent,65,Green
C102939,21,F,Low,68,Gold
C102940,21,F,Mid,128,Gold
C102941,35,M,Mid,63,Green
C102942,33,F,Mid,113,Gold
C102943,48,M,High,90,Platinum
C102944,31,F,High,81,Green
C102945,32,M,Low,103,Gold
C102946,32,M,Mid,160,Green
C102947,35,M,Mid,116,Gold
C102948,39,M,Mid,13,Gold
C102949,33,F,Affluent,124,Green
C102950,44,M,High,147,Centurion
C102951,63,M,High,152,Gold
C102952,28,F,High,88,Platinum
C102953,42,M,Mid,11,Gold
C102954,38,F,Affluent,15,Platinum
C102955,49,F,High,10,Green
C102956,40,M,High,41,Green
C102957,30,M,High,155,Gold
C102958,25,M,Mid,73,Platinum
C102959,44,M,High,52,Green
C102960,26,M,Low,128,Centurion
C102961,51,M,Mid,28,Green
C102962,44,F,Mid,65,Green
C102963,38,M,Affluent,17,Green
C102964,23,M,High,95,Gold
C102965,45,M,High,172,Platinum
C102966,55,F,High,138,Green
C102967,33,M,Mid,63,Gold
C102968,29,M,Affluent,175,Green
C102969,36,M,Mid,38,Gold
C102970,43,M,Mid,70,Green
C102971,32,M,Low,104,Gold
C102972,47,F,High,53,Gold
C102973,59,F,High,172,Gold
C102974,41,F,Mid,119,Green
C102975,34,F,Low,74,Green
C102976,42,F,High,54,Gold
C102977,50,F,Low,20,Platinum
C102978,39,M,High,79,Platinum
C102979,43,M,Affluent,31,Platinum
C102980,45,M,Mid,135,Centurion
C102981,28,M,Mid,58,Gold
C102982,43,M,High,105,Green
C102983,23,F,High,10,Green
C102984,30,M,Mid,10,Gold
C102985,50,F,Affluent,39,Gold
C102986,47,F,Low,156,Platinum
C102987,35,M,Mid,158,Green
C102988,56,M,High,37,Gold
C102989,23,M,High,119,Gold
C102990,35,M,Low,67,Gold
C102991,41,M,High,43,Green
C102992,21,F,Mid,52,Platinum
C102993,36,M,Mid,101,Green
C102994,25,F,Low,56,Platinum
C102995,25,F,High,76,Centurion
C102996,35,M,Low,68,Green
C102997,21,F,Mid,137,Green
C102998,29,M,Mid,106,Gold
C102999,21,F,High,125,Gold
C103000,39,M,High,92,Green
C103001,39,F,High,23,Platinum
C103002,34,M,Mid,109,Gold
C103003,48,F,Mid,61,Green
C103004,34,M,Mid,168,Gold
C103005,37,M,High,44,Green
C103006,28,M,Affluent,152,Green
C103007,21,F,Low,179,Gold
C103008,36,F,High,161,Green
C103009,34,F,Low,16,Gold
C103010,56,F,Mid,22,Centurion
C103011,45,F,Mid,57,Platinum
C103012,33,M,Mid,62,Green
C103013,39,M,Mid,107,Green
C103014,47,F,Mid,71,Gold
C103015,43,F,Mid,90,Gold
C103016,56,M,High,72,Platinum
C103017,29,F,Mid,70,Gold
C103018,48,F,Low,30,Green
C103019,33,F,High,103,Gold
C103020,40,F,Mid,151,Platinum
C103021,31,M,Mid,32,Platinum
C103022,36,F,High,86,Green
C103023,40,M,Mid,57,Gold
C103024,44,M,Low,109,Green
C103025,38,M,Mid,9,Gold
C103026,21,F,Affluent,31,Green
C103027,37,F,Mid,71,Platinum
C103028,54,F,High,137,Gold
C103029,37,F,Mid,13,Platinum
C103030,54,F,Low,131,Centurion
C103031,36,M,Mid,35,Green
C103032,21,F,High,21,Gold
C103033,33,M,Low,64,Platinum
C103034,31,F,Mid,95,Gold
C103035,35,M,Mid,180,Gold
C103036,24,M,Mid,34,Gold
C103037,37,M,Affluent,121,Gold
C103038,34,F,Low,163,Green
C103039,52,M,Mid,15,Gold
C103040,24,M,Low,120,Green
C103041,40,F,Affluent,96,Green
C103042,42,M,Low,6,Green
C103043,46,F,Mid,109,Green
C103044,34,F,High,97,Gold
C103045,40,F,High,32,Green
C103046,41,M,Mid,180,Green
C103047,21,M,Mid,83,Platinum
C103048,34,M,Mid,156,Platinum
C103049,37,M,Mid,118,Platinum
C103050,38,M,Mid,79,Platinum
C103051,38,F,Mid,78,Green
C103052,42,F,Mid,147,Green
C103053,59,M,Mid,107,Green
C103054,31,M,High,126,Platinum
C103055,42,F,Affluent,15,Platinum
C103056,52,M,Mid,134,Green
C103057,21,F,Low,73,Green
C103058,40,M,Low,101,Gold
C103059,21,F,Affluent,98,Green
C103060,62,F,Mid,166,Gold
C103061,43,F,Low,26,Platinum
C103062,42,M,Mid,92,Gold
C103063,21,M,Mid,125,Platinum
C103064,32,M,Mid,179,Green
C103065,32,F,Mid,73,Gold
C103066,57,F,Low,123,Platinum
C103067,46,F,Affluent,53,Gold
C103068,21,M,Mid,78,Gold
C103069,43,M,High,92,Gold
C103070,21,M,High,88,Platinum
C103071,21,F,Mid,13,Green
C103072,42,M,Mid,43,Green
C103073,46,M,Mid,76,Green
C103074,43,F,Mid,51,Platinum
C103075,58,F,High,19,Centurion
C103076,42,F,Affluent,149,Green
C103077,39,F,Low,122,Green
C103078,24,F,Low,24,Platinum
C103079,47,M,Affluent,26,Green
C103080,21,M,High,173,Green
C103081,60,F,High,156,Green
C103082,47,M,Mid,120,Green
C103083,68,M,Mid,82,Gold
C103084,42,M,High,100,Gold
C103085,48,M,High,157,Gold
C103086,34,M,Mid,17,Platinum
C103087,37,M,Low,68,Green
C103088,26,M,Mid,44,Green
C103089,22,M,Mid,61,Platinum
C103090,40,F,Mid,123,Platinum
C103091,37,F,Affluent,93,Green
C103092,26,F,Mid,74,Green
C103093,28,F,High,153,Green
C103094,38,M,Low,67,Gold
C103095,25,F,High,111,Green
C103096,41,M,Affluent,2,Gold
C103097,26,F,Low,89,Green
C103098,40,M,Low,177,Platinum
C103099,25,F,Mid,26,Green
C103100,25,M,Low,99,Gold
C103101,21,M,High,27,Green
C103102,36,F,Affluent,89,Green
C103103,53,F,Mid,146,Gold
C103104,53,M,Mid,1,Platinum
C103105,41,F,Mid,103,Gold
C103106,21,M,High,131,Gold
C103107,47,F,Low,41,Green
C103108,40,M,Mid,165,Gold
C103109,33,F,Mid,51,Green
C103110,51,M,Mid,15,Green
C103111,44,F,Mid,8,Platinum
C103112,59,M,High,38,Platinum
C103113,22,M,Low,114,Gold
C103114,23,M,Low,83,Platinum
C103115,25,M,High,56,Centurion
C103116,34,M,High,175,Green
C103117,55,F,Low,103,Centurion
C103118,31,M,Mid,138,Gold
C103119,31,F,Mid,102,Platinum
C103120,42,M,Mid,78,Gold
C103121,47,M,Mid,177,Gold
C103122,21,F,Low,169,Gold
C103123,49,F,Mid,83,Green
C103124,30,M,High,30,Platinum
C103125,36,M,Mid,5,Green
C103126,53,M,High,119,Green
C103127,35,F,Low,31,Green
C103128,21,F,Affluent,180,Green
C103129,21,F,High,23,Green
C103130,37,M,High,48,Green
C103131,34,F,High,109,Gold
C103132,38,F,Affluent,40,Gold
C103133,33,F,Mid,6,Green
C103134,51,M,Mid,38,Green
C103135,38,F,Mid,169,Centurion
C103136,21,F,High,100,Green
C103137,46,F,High,27,Green
C103138,58,M,Mid,69,Green
C103139,39,F,Low,57,Green
C103140,40,F,Mid,17,Gold
C103141,29,F,Affluent,71,Green
C103142,35,F,Mid,47,Gold
C103143,43,F,Mid,79,Green
C103144,50,F,Mid,110,Gold
C103145,42,M,Mid,13,Platinum
C103146,57,M,High,139,Green
C103147,39,F,High,124,Green
C103148,25,M,High,109,Green
C103149,25,F,Mid,90,Gold
C103150,51,F,Mid,86,Green
C103151,49,F,Mid,92,Gold
C103152,21,F,High,24,Green
C103153,35,M,Mid,73,Green
C103154,36,M,Mid,4,Green
C103155,29,M,Mid,113,Green
C103156,22,F,Affluent,46,Green
C103157,29,F,Low,18,Green
C103158,27,M,High,43,Gold
C103159,22,M,Mid,161,Green
C103160,47,M,Mid,93,Gold
C103161,41,F,Low,103,Gold
C103162,32,F,Mid,124,Gold
C103163,21,F,Mid,10,Platinum
C103164,34,F,Low,73,Green
C103165,43,F,Mid,31,Green
C103166,29,M,Affluent,156,Gold
C103167,25,M,Low,60,Gold
C103168,36,F,High,131,Gold
C103169,41,F,Mid,118,Green
C103170,21,M,High,14,Gold
C103171,52,M,Mid,143,Platinum
C103172,24,F,Low,2,Green
C103173,33,M,Low,24,Centurion
C103174,50,F,Low,64,Green
C103175,39,F,Low,100,Green
C103176,50,M,High,114,Green
C103177,55,F,High,24,Gold
C103178,21,M,High,155,Gold
C103179,47,M,High,165,Gold
C103180,52,M,Low,91,Gold
C103181,33,F,Mid,167,Green
C103182,34,F,Mid,26,Green
C103183,21,M,Mid,65,Green
C103184,46,F,Mid,120,Centurion
C103185,21,M,Mid,4,Green
C103186,48,F,Mid,157,Platinum
C103187,22,M,Mid,1,Green
C103188,53,F,High,50,Green
C103189,42,M,High,110,Green
C103190,49,M,Mid,139,Green
C103191,29,M,Affluent,74,Centurion
C103192,23,M,Affluent,62,Gold
C103193,21,F,Mid,81,Platinum
C103194,50,M,Mid,164,Platinum
C103195,45,M,Mid,56,Gold
C103196,45,M,Affluent,111,Gold
C103197,41,F,High,21,Gold
C103198,43,F,Low,141,Gold
C103199,34,M,Mid,9,Green
C103200,42,M,Mid,139,Gold
C103201,28,F,Mid,70,Gold
C103202,34,M,Low,129,Green
C103203,71,F,High,118,Gold
C103204,38,F,High,56,Platinum
C103205,21,M,High,31,Gold
C103206,33,M,High,37,Gold
C103207,26,M,High,175,Green
C103208,39,F,Mid,91,Platinum
C103209,28,F,Mid,114,Green
C103210,35,M,Low,128,Centurion
C103211,29,M,High,175,Centurion
C103212,40,F,Low,122,Platinum
C103213,31,M,High,69,Green
C103214,41,M,Mid,36,Green
C103215,59,M,Low,32,Platinum
C103216,25,F,Low,64,Platinum
C103217,45,M,Low,170,Platinum
C103218,21,M,High,48,Gold
C103219,35,F,High,81,Gold
C103220,40,M,Mid,158,Green
C103221,29,M,Low,149,Platinum
C103222,21,F,Low,60,Gold
C103223,37,M,Low,141,Green
C103224,54,F,Low,1,Green
C103225,36,M,High,65,Gold
C103226,44,F,Mid,33,Gold
C103227,50,F,Mid,38,Green
C103228,65,F,Low,25,Green
C103229,26,F,Mid,154,Green
C103230,27,M,Mid,59,Green
C103231,34,M,Mid,161,Platinum
C103232,44,M,Mid,101,Gold
C103233,21,F,Low,127,Gold
C103234,45,F,Mid,41,Platinum
C103235,39,M,Mid,158,Green
C103236,32,M,Mid,57,Platinum
C103237,42,M,Affluent,177,Centurion
C103238,47,F,Mid,48,Gold
C103239,49,M,Mid,72,Gold
C103240,38,M,Mid,177,Gold
C103241,41,M,Mid,175,Platinum
C103242,41,M,Mid,56,Green
C103243,51,M,High,65,Green
C103244,42,M,High,12,Platinum
