exposure_id,customer_id,channel_name,channel_type,category,impression_date,clicked,click_date,viewed,view_date,redeemed,redemption_date,redemption_value,cost
E1063778,C101671,Display Ad,Paid,Health & Wellness,2025-02-01,0,,0,,0,,0.0,0.008
E1063779,C103252,In-App Banner,Owned,Travel,2024-02-17,0,,0,,0,,0.0,0.0015
E1063780,C103649,Display Ad,Paid,Dining,2025-06-27,0,,0,,0,,0.0,0.008
E1063781,C101769,Social Media Ad,Paid,Fuel,2024-11-05,0,,0,,0,,0.0,0.012
E1063782,C100781,Push Notification,Owned,Dining,2024-11-26,0,,0,,0,,0.0,0.001
E1063783,C100024,Display Ad,Paid,Electronics,2024-04-24,0,,0,,0,,0.0,0.008
E1063784,C104557,Push Notification,Owned,Retail,2025-04-14,0,,0,,0,,0.0,0.001
E1063785,C101225,Display Ad,Paid,Travel,2024-03-03,0,,0,,0,,0.0,0.008
E1063786,C101796,Social Media Ad,Paid,Fuel,2025-05-01,0,,0,,0,,0.0,0.012
E1063787,C103248,Push Notification,Owned,Entertainment,2025-05-10,0,,0,,0,,0.0,0.001
E1063788,C102966,Social Media Ad,Paid,Health & Wellness,2024-04-10,0,,0,,0,,0.0,0.012
E1063789,C103154,Social Media Ad,Paid,Fuel,2025-04-03,0,,0,,0,,0.0,0.012
E1063790,C102868,Push Notification,Owned,Fuel,2024-10-11,0,,0,,0,,0.0,0.001
E1063791,C101200,Display Ad,Paid,Dining,2025-02-27,0,,0,,0,,0.0,0.008
E1063792,C104734,Email,Owned,Electronics,2024-07-26,0,,0,,0,,0.0,0.002
E1063793,C103281,In-App Banner,Owned,Travel,2024-12-29,0,,0,,0,,0.0,0.0015
E1063794,C100943,Display Ad,Paid,Retail,2025-06-14,0,,0,,0,,0.0,0.008
E1063795,C100590,Email,Owned,Retail,2025-01-21,0,,0,,0,,0.0,0.002
E1063796,C101162,Display Ad,Paid,Grocery,2025-04-19,0,,0,,0,,0.0,0.008
E1063797,C104316,Email,Owned,Electronics,2024-11-14,0,,0,,0,,0.0,0.002
E1063798,C100487,Social Media Ad,Paid,Fuel,2024-11-17,0,,0,,0,,0.0,0.012
E1063799,C100294,Display Ad,Paid,Entertainment,2024-12-28,0,,0,,0,,0.0,0.008
E1063800,C100384,Email,Owned,Entertainment,2025-04-03,0,,0,,0,,0.0,0.002
E1063801,C104671,Social Media Ad,Paid,Electronics,2025-05-28,0,,0,,0,,0.0,0.012
E1063802,C100558,Display Ad,Paid,Health & Wellness,2025-07-13,0,,0,,0,,0.0,0.008
E1063803,C104066,Social Media Ad,Paid,Electronics,2024-04-15,0,,0,,0,,0.0,0.012
E1063804,C104443,Display Ad,Paid,Grocery,2025-05-29,0,,0,,0,,0.0,0.008
E1063805,C103887,Email,Owned,Health & Wellness,2024-05-03,0,,0,,0,,0.0,0.002
E1063806,C100466,Email,Owned,Retail,2025-06-02,0,,0,,0,,0.0,0.002
E1063807,C103548,Push Notification,Owned,Dining,2024-07-11,0,,0,,0,,0.0,0.001
E1063808,C104085,Display Ad,Paid,Entertainment,2024-06-17,0,,0,,0,,0.0,0.008
E1063809,C104969,Social Media Ad,Paid,Entertainment,2024-08-16,0,,0,,0,,0.0,0.012
E1063810,C104049,Social Media Ad,Paid,Fuel,2024-02-16,0,,0,,0,,0.0,0.012
E1063811,C102273,Email,Owned,Grocery,2024-11-01,0,,0,,0,,0.0,0.002
E1063812,C104498,Display Ad,Paid,Health & Wellness,2024-01-17,0,,0,,0,,0.0,0.008
E1063813,C100087,Display Ad,Paid,Grocery,2025-06-29,0,,0,,0,,0.0,0.008
E1063814,C102369,Push Notification,Owned,Entertainment,2025-05-23,0,,0,,0,,0.0,0.001
E1063815,C104476,Display Ad,Paid,Electronics,2025-06-28,0,,0,,0,,0.0,0.008
E1063816,C102996,Push Notification,Owned,Dining,2024-05-29,0,,0,,0,,0.0,0.001
E1063817,C103272,Email,Owned,Electronics,2024-11-28,0,,0,,0,,0.0,0.002
E1063818,C100796,Social Media Ad,Paid,Grocery,2025-03-13,0,,0,,0,,0.0,0.012
E1063819,C101094,Social Media Ad,Paid,Grocery,2024-06-06,0,,0,,0,,0.0,0.012
E1063820,C103460,Social Media Ad,Paid,Grocery,2025-02-15,0,,0,,0,,0.0,0.012
E1063821,C104866,Social Media Ad,Paid,Fuel,2025-02-18,0,,0,,0,,0.0,0.012
E1063822,C102676,Email,Owned,Entertainment,2024-10-31,0,,0,,0,,0.0,0.002
E1063823,C102908,Social Media Ad,Paid,Fuel,2024-12-05,0,,0,,0,,0.0,0.012
E1063824,C102988,Social Media Ad,Paid,Dining,2025-01-01,0,,0,,0,,0.0,0.012
E1063825,C103666,Email,Owned,Health & Wellness,2025-03-29,0,,0,,0,,0.0,0.002
E1063826,C104440,Social Media Ad,Paid,Entertainment,2024-11-04,0,,0,,0,,0.0,0.012
E1063827,C100485,Social Media Ad,Paid,Retail,2025-02-11,0,,0,,0,,0.0,0.012
E1063828,C103757,Push Notification,Owned,Grocery,2025-07-12,0,,0,,0,,0.0,0.001
E1063829,C103210,Display Ad,Paid,Electronics,2024-05-04,0,,0,,0,,0.0,0.008
E1063830,C101714,Display Ad,Paid,Health & Wellness,2024-03-12,0,,0,,0,,0.0,0.008
E1063831,C101490,Social Media Ad,Paid,Travel,2025-02-21,0,,0,,0,,0.0,0.012
E1063832,C102177,Display Ad,Paid,Fuel,2024-09-29,0,,0,,0,,0.0,0.008
E1063833,C104700,Social Media Ad,Paid,Fuel,2024-08-13,0,,0,,0,,0.0,0.012
E1063834,C104177,Social Media Ad,Paid,Fuel,2025-01-05,0,,0,,0,,0.0,0.012
E1063835,C104205,Social Media Ad,Paid,Dining,2025-02-09,0,,0,,0,,0.0,0.012
E1063836,C100009,Social Media Ad,Paid,Grocery,2024-08-10,0,,0,,0,,0.0,0.012
E1063837,C103767,Display Ad,Paid,Electronics,2024-09-26,0,,0,,0,,0.0,0.008
E1063838,C102789,Social Media Ad,Paid,Health & Wellness,2024-03-11,0,,0,,0,,0.0,0.012
E1063839,C101422,Display Ad,Paid,Electronics,2024-05-24,0,,0,,0,,0.0,0.008
E1063840,C100725,Social Media Ad,Paid,Grocery,2025-04-26,0,,0,,0,,0.0,0.012
E1063841,C101493,Email,Owned,Travel,2024-11-29,0,,0,,0,,0.0,0.002
E1063842,C102708,Push Notification,Owned,Health & Wellness,2025-04-27,0,,0,,0,,0.0,0.001
E1063843,C101438,Display Ad,Paid,Entertainment,2024-01-08,0,,0,,0,,0.0,0.008
E1063844,C101724,Push Notification,Owned,Entertainment,2024-11-26,0,,0,,0,,0.0,0.001
E1063845,C101505,Social Media Ad,Paid,Fuel,2025-06-29,0,,0,,0,,0.0,0.012
E1063846,C103525,Push Notification,Owned,Entertainment,2024-05-19,0,,0,,0,,0.0,0.001
E1063847,C104519,Display Ad,Paid,Entertainment,2024-08-25,0,,0,,0,,0.0,0.008
E1063848,C103598,In-App Banner,Owned,Travel,2025-06-24,0,,0,,0,,0.0,0.0015
E1063849,C104826,Email,Owned,Travel,2025-01-26,0,,0,,0,,0.0,0.002
E1063850,C104987,Display Ad,Paid,Dining,2025-05-19,0,,0,,0,,0.0,0.008
E1063851,C104538,Social Media Ad,Paid,Travel,2024-06-29,0,,0,,0,,0.0,0.012
E1063852,C103951,In-App Banner,Owned,Travel,2025-03-06,0,,0,,0,,0.0,0.0015
E1063853,C100425,Email,Owned,Travel,2024-11-29,0,,0,,0,,0.0,0.002
E1063854,C100662,SMS,Paid,Retail,2024-06-29,0,,0,,0,,0.0,0.05
E1063855,C102879,Email,Owned,Fuel,2024-10-25,0,,0,,0,,0.0,0.002
E1063856,C102413,Social Media Ad,Paid,Fuel,2025-01-28,0,,0,,0,,0.0,0.012
E1063857,C103170,SMS,Paid,Health & Wellness,2025-06-17,0,,0,,0,,0.0,0.05
E1063858,C101543,Social Media Ad,Paid,Retail,2024-02-27,0,,0,,0,,0.0,0.012
E1063859,C102144,Email,Owned,Dining,2024-07-30,0,,0,,0,,0.0,0.002
E1063860,C100582,Display Ad,Paid,Entertainment,2024-01-05,0,,0,,0,,0.0,0.008
E1063861,C103562,Display Ad,Paid,Health & Wellness,2025-03-17,0,,0,,0,,0.0,0.008
E1063862,C104492,Email,Owned,Travel,2024-09-19,0,,0,,0,,0.0,0.002
E1063863,C101182,Display Ad,Paid,Health & Wellness,2024-07-08,0,,0,,0,,0.0,0.008
E1063864,C102060,Display Ad,Paid,Dining,2024-12-17,0,,0,,0,,0.0,0.008
E1063865,C101826,Social Media Ad,Paid,Travel,2024-04-02,0,,0,,0,,0.0,0.012
E1063866,C100326,In-App Banner,Owned,Electronics,2025-06-05,1,2025-06-05,1,2025-06-05,1,2025-06-06,85.91,0.0015
E1063867,C104007,Social Media Ad,Paid,Retail,2024-02-05,0,,0,,0,,0.0,0.012
E1063868,C101971,Email,Owned,Travel,2024-01-19,0,,0,,0,,0.0,0.002
E1063869,C103208,Push Notification,Owned,Electronics,2025-07-05,0,,0,,0,,0.0,0.001
E1063870,C103999,Email,Owned,Electronics,2024-10-01,0,,0,,0,,0.0,0.002
E1063871,C102530,Push Notification,Owned,Entertainment,2025-02-10,0,,0,,0,,0.0,0.001
E1063872,C104610,Social Media Ad,Paid,Grocery,2024-12-03,0,,0,,0,,0.0,0.012
E1063873,C102068,Push Notification,Owned,Retail,2025-07-11,0,,0,,0,,0.0,0.001
E1063874,C103965,Push Notification,Owned,Dining,2024-06-23,0,,0,,0,,0.0,0.001
E1063875,C102296,Display Ad,Paid,Fuel,2024-01-03,0,,0,,0,,0.0,0.008
E1063876,C103660,Social Media Ad,Paid,Health & Wellness,2025-04-24,0,,0,,0,,0.0,0.012
E1063877,C102979,Display Ad,Paid,Retail,2025-06-07,0,,0,,0,,0.0,0.008
E1063878,C102313,Push Notification,Owned,Electronics,2025-05-28,0,,0,,0,,0.0,0.001
E1063879,C101763,Display Ad,Paid,Travel,2025-06-27,0,,0,,0,,0.0,0.008
E1063880,C104497,Display Ad,Paid,Travel,2025-07-13,0,,0,,0,,0.0,0.008
E1063881,C101758,Display Ad,Paid,Retail,2024-07-13,0,,0,,0,,0.0,0.008
E1063882,C102796,Display Ad,Paid,Dining,2024-12-02,0,,0,,0,,0.0,0.008
E1063883,C100487,Display Ad,Paid,Entertainment,2025-03-11,0,,0,,0,,0.0,0.008
E1063884,C100926,Display Ad,Paid,Health & Wellness,2025-03-26,0,,0,,0,,0.0,0.008
E1063885,C103993,Social Media Ad,Paid,Fuel,2024-12-11,0,,0,,0,,0.0,0.012
E1063886,C100549,Push Notification,Owned,Health & Wellness,2024-12-21,0,,0,,0,,0.0,0.001
E1063887,C101962,Push Notification,Owned,Entertainment,2024-01-07,0,,0,,0,,0.0,0.001
E1063888,C101066,Email,Owned,Electronics,2024-11-02,1,2024-11-03,1,2024-11-03,1,2024-11-14,95.31,0.002
E1063889,C100955,Email,Owned,Electronics,2025-01-19,0,,0,,0,,0.0,0.002
E1063890,C102873,Display Ad,Paid,Retail,2025-01-13,0,,0,,0,,0.0,0.008
E1063891,C101739,Social Media Ad,Paid,Grocery,2024-03-10,0,,0,,0,,0.0,0.012
E1063892,C103076,Social Media Ad,Paid,Fuel,2025-01-17,0,,0,,0,,0.0,0.012
E1063893,C103515,Social Media Ad,Paid,Electronics,2024-10-28,0,,0,,0,,0.0,0.012
E1063894,C103469,Push Notification,Owned,Travel,2024-09-09,0,,0,,0,,0.0,0.001
E1063895,C100558,Social Media Ad,Paid,Grocery,2024-10-11,0,,0,,0,,0.0,0.012
E1063896,C100565,Email,Owned,Dining,2024-08-01,0,,0,,0,,0.0,0.002
E1063897,C101058,Social Media Ad,Paid,Health & Wellness,2025-06-05,0,,0,,0,,0.0,0.012
E1063898,C102427,Email,Owned,Fuel,2024-07-02,0,,0,,0,,0.0,0.002
E1063899,C100528,Social Media Ad,Paid,Travel,2024-03-30,0,,0,,0,,0.0,0.012
E1063900,C104482,Social Media Ad,Paid,Entertainment,2024-06-30,0,,0,,0,,0.0,0.012
E1063901,C104038,Social Media Ad,Paid,Travel,2025-06-13,0,,0,,0,,0.0,0.012
E1063902,C104415,Push Notification,Owned,Fuel,2024-04-25,1,2024-04-26,1,2024-04-26,1,2024-04-30,97.9,0.001
E1063903,C102899,In-App Banner,Owned,Health & Wellness,2024-09-20,0,,0,,0,,0.0,0.0015
E1063904,C101980,Social Media Ad,Paid,Electronics,2024-05-28,0,,0,,0,,0.0,0.012
E1063905,C103069,In-App Banner,Owned,Dining,2025-02-14,0,,0,,0,,0.0,0.0015
E1063906,C101355,In-App Banner,Owned,Travel,2024-07-12,0,,0,,0,,0.0,0.0015
E1063907,C102054,Social Media Ad,Paid,Fuel,2025-04-03,0,,0,,0,,0.0,0.012
E1063908,C101500,SMS,Paid,Grocery,2025-06-19,0,,0,,0,,0.0,0.05
E1063909,C102933,Display Ad,Paid,Travel,2024-11-16,0,,0,,0,,0.0,0.008
E1063910,C104413,Push Notification,Owned,Grocery,2024-03-15,0,,0,,0,,0.0,0.001
E1063911,C103705,Display Ad,Paid,Electronics,2025-02-18,0,,0,,0,,0.0,0.008
E1063912,C103089,Social Media Ad,Paid,Grocery,2024-09-28,0,,0,,0,,0.0,0.012
E1063913,C103841,Social Media Ad,Paid,Entertainment,2024-11-18,0,,0,,0,,0.0,0.012
E1063914,C100687,Display Ad,Paid,Entertainment,2025-03-29,0,,0,,0,,0.0,0.008
E1063915,C104106,Display Ad,Paid,Fuel,2024-05-30,0,,0,,0,,0.0,0.008
E1063916,C101817,Social Media Ad,Paid,Electronics,2024-04-24,0,,0,,0,,0.0,0.012
E1063917,C100954,Push Notification,Owned,Fuel,2025-03-25,0,,0,,0,,0.0,0.001
E1063918,C104837,Social Media Ad,Paid,Electronics,2024-07-21,0,,0,,0,,0.0,0.012
E1063919,C103589,Push Notification,Owned,Grocery,2025-02-18,0,,0,,0,,0.0,0.001
E1063920,C104216,Email,Owned,Dining,2024-09-22,0,,0,,0,,0.0,0.002
E1063921,C101088,Display Ad,Paid,Electronics,2024-02-17,0,,0,,0,,0.0,0.008
E1063922,C102355,Display Ad,Paid,Retail,2025-06-23,0,,0,,0,,0.0,0.008
E1063923,C100769,Email,Owned,Dining,2025-05-01,0,,0,,0,,0.0,0.002
E1063924,C103301,Email,Owned,Travel,2025-01-09,0,,0,,0,,0.0,0.002
E1063925,C102088,In-App Banner,Owned,Retail,2025-02-02,1,2025-02-02,1,2025-02-03,0,,0.0,0.0015
E1063926,C103901,Social Media Ad,Paid,Retail,2024-07-21,0,,0,,0,,0.0,0.012
E1063927,C102853,SMS,Paid,Entertainment,2024-11-22,0,,0,,0,,0.0,0.05
E1063928,C102173,Social Media Ad,Paid,Grocery,2024-12-19,0,,0,,0,,0.0,0.012
E1063929,C104744,Email,Owned,Retail,2024-02-25,1,2024-02-25,0,,0,,0.0,0.002
E1063930,C100612,Social Media Ad,Paid,Health & Wellness,2024-07-17,1,2024-07-18,1,2024-07-19,1,2024-07-27,69.99,0.012
E1063931,C102319,Email,Owned,Health & Wellness,2024-06-08,0,,0,,0,,0.0,0.002
E1063932,C101883,Display Ad,Paid,Electronics,2024-09-24,0,,0,,0,,0.0,0.008
E1063933,C100843,In-App Banner,Owned,Health & Wellness,2024-09-16,0,,0,,0,,0.0,0.0015
E1063934,C100843,Push Notification,Owned,Fuel,2024-11-18,0,,0,,0,,0.0,0.001
E1063935,C104088,Display Ad,Paid,Retail,2024-05-23,0,,0,,0,,0.0,0.008
E1063936,C101948,Display Ad,Paid,Fuel,2024-09-11,0,,0,,0,,0.0,0.008
E1063937,C100212,Display Ad,Paid,Electronics,2024-07-21,0,,0,,0,,0.0,0.008
E1063938,C100656,Social Media Ad,Paid,Fuel,2025-05-19,0,,0,,0,,0.0,0.012
E1063939,C103744,In-App Banner,Owned,Dining,2025-02-15,0,,0,,0,,0.0,0.0015
E1063940,C101113,Display Ad,Paid,Grocery,2024-02-20,0,,0,,0,,0.0,0.008
E1063941,C100913,Display Ad,Paid,Dining,2024-03-01,0,,0,,0,,0.0,0.008
E1063942,C101637,Display Ad,Paid,Entertainment,2024-05-06,0,,0,,0,,0.0,0.008
E1063943,C101624,Push Notification,Owned,Travel,2024-02-02,0,,0,,0,,0.0,0.001
E1063944,C100225,Social Media Ad,Paid,Health & Wellness,2025-01-15,0,,0,,0,,0.0,0.012
E1063945,C104731,Email,Owned,Grocery,2024-09-26,0,,0,,0,,0.0,0.002
E1063946,C104145,Email,Owned,Travel,2025-02-28,0,,0,,0,,0.0,0.002
E1063947,C104655,Push Notification,Owned,Travel,2024-06-26,1,2024-06-27,1,2024-06-27,0,,0.0,0.001
E1063948,C102126,Display Ad,Paid,Dining,2024-02-26,0,,0,,0,,0.0,0.008
E1063949,C101580,Email,Owned,Entertainment,2025-05-20,0,,0,,0,,0.0,0.002
E1063950,C100837,Push Notification,Owned,Grocery,2025-01-15,0,,0,,0,,0.0,0.001
E1063951,C100870,Social Media Ad,Paid,Entertainment,2024-10-01,1,2024-10-01,0,,0,,0.0,0.012
E1063952,C103873,Social Media Ad,Paid,Fuel,2024-09-10,0,,0,,0,,0.0,0.012
E1063953,C101978,Email,Owned,Grocery,2025-03-21,0,,0,,0,,0.0,0.002
E1063954,C104729,Email,Owned,Fuel,2025-04-06,1,2025-04-06,1,2025-04-06,0,,0.0,0.002
E1063955,C101622,Email,Owned,Entertainment,2025-07-07,0,,0,,0,,0.0,0.002
E1063956,C103662,Social Media Ad,Paid,Electronics,2025-04-29,0,,0,,0,,0.0,0.012
E1063957,C104952,Email,Owned,Travel,2024-05-05,0,,0,,0,,0.0,0.002
E1063958,C103911,Display Ad,Paid,Electronics,2024-09-05,0,,0,,0,,0.0,0.008
E1063959,C103643,Email,Owned,Fuel,2024-08-20,0,,0,,0,,0.0,0.002
E1063960,C102634,Email,Owned,Health & Wellness,2025-05-19,0,,0,,0,,0.0,0.002
E1063961,C100540,Push Notification,Owned,Retail,2025-01-07,0,,0,,0,,0.0,0.001
E1063962,C104155,Social Media Ad,Paid,Electronics,2024-08-29,0,,0,,0,,0.0,0.012
E1063963,C104691,Social Media Ad,Paid,Travel,2025-06-03,0,,0,,0,,0.0,0.012
E1063964,C104875,Email,Owned,Entertainment,2024-02-04,0,,0,,0,,0.0,0.002
E1063965,C100340,In-App Banner,Owned,Entertainment,2025-06-21,1,2025-06-22,1,2025-06-23,0,,0.0,0.0015
E1063966,C101700,Display Ad,Paid,Dining,2024-12-24,0,,0,,0,,0.0,0.008
E1063967,C101721,Social Media Ad,Paid,Grocery,2024-05-06,0,,0,,0,,0.0,0.012
E1063968,C102614,Social Media Ad,Paid,Retail,2024-03-22,0,,0,,0,,0.0,0.012
E1063969,C101393,Email,Owned,Fuel,2025-02-18,0,,0,,0,,0.0,0.002
E1063970,C101556,Email,Owned,Retail,2024-12-31,0,,0,,0,,0.0,0.002
E1063971,C103956,Push Notification,Owned,Health & Wellness,2025-02-06,0,,0,,0,,0.0,0.001
E1063972,C102413,Email,Owned,Health & Wellness,2024-02-11,0,,0,,0,,0.0,0.002
E1063973,C101374,Email,Owned,Entertainment,2024-09-04,0,,0,,0,,0.0,0.002
E1063974,C103906,Email,Owned,Fuel,2025-03-30,0,,0,,0,,0.0,0.002
E1063975,C104014,Email,Owned,Entertainment,2024-01-09,0,,0,,0,,0.0,0.002
E1063976,C104436,Push Notification,Owned,Electronics,2025-01-10,0,,0,,0,,0.0,0.001
E1063977,C102745,Email,Owned,Fuel,2024-02-28,0,,0,,0,,0.0,0.002
E1063978,C100624,Push Notification,Owned,Health & Wellness,2025-01-25,0,,0,,0,,0.0,0.001
E1063979,C104249,Display Ad,Paid,Grocery,2025-05-26,0,,0,,0,,0.0,0.008
E1063980,C101548,In-App Banner,Owned,Health & Wellness,2025-02-05,0,,0,,0,,0.0,0.0015
E1063981,C103585,Push Notification,Owned,Electronics,2024-04-25,0,,0,,0,,0.0,0.001
E1063982,C100240,Social Media Ad,Paid,Health & Wellness,2025-02-07,0,,0,,0,,0.0,0.012
E1063983,C102208,Display Ad,Paid,Health & Wellness,2025-06-10,0,,0,,0,,0.0,0.008
E1063984,C101600,Display Ad,Paid,Grocery,2025-01-03,0,,0,,0,,0.0,0.008
E1063985,C104710,Social Media Ad,Paid,Entertainment,2024-10-15,0,,0,,0,,0.0,0.012
E1063986,C101203,Email,Owned,Dining,2024-05-07,0,,0,,0,,0.0,0.002
E1063987,C103398,Email,Owned,Entertainment,2025-06-30,0,,0,,0,,0.0,0.002
E1063988,C100099,Email,Owned,Health & Wellness,2025-05-04,0,,0,,0,,0.0,0.002
E1063989,C101194,Push Notification,Owned,Dining,2025-03-08,0,,0,,0,,0.0,0.001
E1063990,C101157,Social Media Ad,Paid,Retail,2024-05-20,0,,0,,0,,0.0,0.012
E1063991,C103588,Display Ad,Paid,Health & Wellness,2025-02-18,0,,0,,0,,0.0,0.008
E1063992,C104524,Social Media Ad,Paid,Entertainment,2024-04-16,0,,0,,0,,0.0,0.012
E1063993,C104646,Social Media Ad,Paid,Health & Wellness,2024-04-23,0,,0,,0,,0.0,0.012
E1063994,C100238,Email,Owned,Travel,2025-01-17,0,,0,,0,,0.0,0.002
E1063995,C104853,SMS,Paid,Retail,2024-11-07,0,,0,,0,,0.0,0.05
E1063996,C103461,Display Ad,Paid,Grocery,2024-04-27,0,,0,,0,,0.0,0.008
E1063997,C101866,Display Ad,Paid,Grocery,2024-10-06,0,,0,,0,,0.0,0.008
E1063998,C101498,Push Notification,Owned,Health & Wellness,2025-04-02,0,,0,,0,,0.0,0.001
E1063999,C104972,In-App Banner,Owned,Dining,2025-06-08,0,,0,,0,,0.0,0.0015
E1064000,C102005,SMS,Paid,Dining,2024-08-15,0,,0,,0,,0.0,0.05
E1064001,C104255,Display Ad,Paid,Dining,2025-06-09,0,,0,,0,,0.0,0.008
E1064002,C101304,Display Ad,Paid,Fuel,2024-12-19,0,,0,,0,,0.0,0.008
E1064003,C104178,Email,Owned,Electronics,2025-03-04,1,2025-03-04,0,,0,,0.0,0.002
E1064004,C103951,In-App Banner,Owned,Grocery,2024-04-11,1,2024-04-11,1,2024-04-12,0,,0.0,0.0015
E1064005,C103549,Push Notification,Owned,Travel,2025-03-18,0,,0,,0,,0.0,0.001
E1064006,C101709,Push Notification,Owned,Health & Wellness,2025-03-13,0,,0,,0,,0.0,0.001
E1064007,C101983,In-App Banner,Owned,Grocery,2024-09-25,0,,0,,0,,0.0,0.0015
E1064008,C104122,Push Notification,Owned,Retail,2024-07-01,0,,0,,0,,0.0,0.001
E1064009,C102513,Social Media Ad,Paid,Grocery,2024-02-16,0,,0,,0,,0.0,0.012
E1064010,C101036,Display Ad,Paid,Electronics,2024-07-15,0,,0,,0,,0.0,0.008
E1064011,C101899,Email,Owned,Electronics,2024-08-23,0,,0,,0,,0.0,0.002
E1064012,C102462,Social Media Ad,Paid,Electronics,2024-09-17,0,,0,,0,,0.0,0.012
E1064013,C102498,Display Ad,Paid,Fuel,2024-08-24,0,,0,,0,,0.0,0.008
E1064014,C104126,Display Ad,Paid,Grocery,2024-03-30,0,,0,,0,,0.0,0.008
E1064015,C100189,Email,Owned,Electronics,2025-03-16,0,,0,,0,,0.0,0.002
E1064016,C102709,Display Ad,Paid,Dining,2024-07-17,0,,0,,0,,0.0,0.008
E1064017,C101376,Push Notification,Owned,Travel,2025-02-17,1,2025-02-18,1,2025-02-18,1,2025-02-21,118.7,0.001
E1064018,C103756,Social Media Ad,Paid,Entertainment,2025-06-20,0,,0,,0,,0.0,0.012
E1064019,C102917,Social Media Ad,Paid,Entertainment,2024-05-26,0,,0,,0,,0.0,0.012
E1064020,C101641,Social Media Ad,Paid,Health & Wellness,2025-01-30,0,,0,,0,,0.0,0.012
E1064021,C100205,In-App Banner,Owned,Entertainment,2025-01-18,0,,0,,0,,0.0,0.0015
E1064022,C103195,Social Media Ad,Paid,Electronics,2025-02-24,0,,0,,0,,0.0,0.012
E1064023,C102574,Email,Owned,Fuel,2025-05-14,0,,0,,0,,0.0,0.002
E1064024,C102551,Display Ad,Paid,Health & Wellness,2024-01-23,0,,0,,0,,0.0,0.008
E1064025,C104892,Push Notification,Owned,Health & Wellness,2024-12-01,0,,0,,0,,0.0,0.001
E1064026,C104633,Social Media Ad,Paid,Fuel,2024-04-01,0,,0,,0,,0.0,0.012
E1064027,C102837,Email,Owned,Fuel,2024-04-22,1,2024-04-23,0,,0,,0.0,0.002
E1064028,C102744,Email,Owned,Travel,2025-06-11,0,,0,,0,,0.0,0.002
E1064029,C103140,Email,Owned,Grocery,2024-08-26,0,,0,,0,,0.0,0.002
E1064030,C102075,Email,Owned,Dining,2024-07-16,0,,0,,0,,0.0,0.002
E1064031,C102174,Email,Owned,Dining,2024-03-02,0,,0,,0,,0.0,0.002
E1064032,C101520,Display Ad,Paid,Retail,2024-05-09,0,,0,,0,,0.0,0.008
E1064033,C102594,Social Media Ad,Paid,Travel,2025-07-01,0,,0,,0,,0.0,0.012
E1064034,C104511,Display Ad,Paid,Dining,2025-06-03,0,,0,,0,,0.0,0.008
E1064035,C102221,Email,Owned,Fuel,2025-03-26,0,,0,,0,,0.0,0.002
E1064036,C103351,In-App Banner,Owned,Retail,2024-06-19,0,,0,,0,,0.0,0.0015
E1064037,C104424,SMS,Paid,Fuel,2024-06-14,0,,0,,0,,0.0,0.05
E1064038,C100894,Display Ad,Paid,Dining,2025-02-20,0,,0,,0,,0.0,0.008
E1064039,C101711,Display Ad,Paid,Retail,2024-01-13,0,,0,,0,,0.0,0.008
E1064040,C102997,Email,Owned,Health & Wellness,2024-04-16,0,,0,,0,,0.0,0.002
E1064041,C104964,Display Ad,Paid,Fuel,2025-07-01,0,,0,,0,,0.0,0.008
E1064042,C104044,Display Ad,Paid,Fuel,2024-11-08,0,,0,,0,,0.0,0.008
E1064043,C103423,Push Notification,Owned,Fuel,2024-02-14,0,,0,,0,,0.0,0.001
E1064044,C104921,Display Ad,Paid,Grocery,2024-09-25,0,,0,,0,,0.0,0.008
E1064045,C103179,SMS,Paid,Health & Wellness,2025-07-09,0,,0,,0,,0.0,0.05
E1064046,C103273,Social Media Ad,Paid,Retail,2025-06-01,0,,0,,0,,0.0,0.012
E1064047,C101706,Social Media Ad,Paid,Electronics,2025-04-07,0,,0,,0,,0.0,0.012
E1064048,C101413,Display Ad,Paid,Entertainment,2024-05-25,0,,0,,0,,0.0,0.008
E1064049,C100596,In-App Banner,Owned,Grocery,2024-11-19,0,,0,,0,,0.0,0.0015
E1064050,C103795,Social Media Ad,Paid,Grocery,2024-06-14,0,,0,,0,,0.0,0.012
E1064051,C102417,Email,Owned,Electronics,2025-03-04,0,,0,,0,,0.0,0.002
E1064052,C102730,Display Ad,Paid,Travel,2025-07-11,0,,0,,0,,0.0,0.008
E1064053,C104354,Display Ad,Paid,Travel,2024-04-08,0,,0,,0,,0.0,0.008
E1064054,C101836,In-App Banner,Owned,Health & Wellness,2024-10-26,0,,0,,0,,0.0,0.0015
E1064055,C103175,Email,Owned,Retail,2025-01-08,0,,0,,0,,0.0,0.002
E1064056,C104478,Social Media Ad,Paid,Retail,2024-07-08,0,,0,,0,,0.0,0.012
E1064057,C104772,Push Notification,Owned,Retail,2024-09-26,0,,0,,0,,0.0,0.001
E1064058,C104916,Social Media Ad,Paid,Dining,2025-02-03,0,,0,,0,,0.0,0.012
E1064059,C104913,Social Media Ad,Paid,Grocery,2024-08-07,0,,0,,0,,0.0,0.012
E1064060,C100959,Display Ad,Paid,Electronics,2024-08-01,0,,0,,0,,0.0,0.008
E1064061,C104207,Email,Owned,Fuel,2025-01-25,0,,0,,0,,0.0,0.002
E1064062,C100528,Email,Owned,Health & Wellness,2024-04-21,0,,0,,0,,0.0,0.002
